tweet text,disaster type
rt theusnewslive homes #destroyed hundreds #evacuated los angeles #wildfires spread reuters https co ql duyyv v via go,0
rt sagaftrafound activated disaster relief fund sagaftra members affected california #wildfires,0
rt hhsregion impacts #wildfires go beyond edge flames tips dealing poor #airquality track air,0
rt cdnnow goats prevent #california #wildfires consuming ronald reagan library https co sculexxyla https co r,0
rt terrence str video residents forced evacuate canyon country california #tickfire quickly grew size #wildfires,0
rt alex verbeek horses right scared fire precisely brave mare knew run back bl,0
rt markosilberhand kamalaharris california terrible pictures stay safe every single one forget animals,0
rt watchadam story today front paywall california counties seek better telecom prep power shutoffs https co px,0
massive wildfires hit southern brazil pantanal https co qclvgovohj #heatwave #wildfires,0
wildfires blaze california scientists say climate change impacts longer subtle winds times https co nzfciswegy,0
#wildfires burn california startups https co ydffmukfz https co bzbsysmo e,0
rt ebonysafiyyah california #wildfires firefighters battling two new wildfires broke thursday jurupa san bernardino,0
rt terrence str video residents forced evacuate canyon country california #tickfire quickly grew size #wildfires,0
rt jimbair abrupt shifts arctic climate projected permafrost degrades severity wildfires double,0
churches shelter evacuees quick moving #wildfires ravage #california https co jh jaht,0
rt alex verbeek horses right scared fire precisely brave mare knew run back bl,0
rt sagaftramovela #sagaftra member impacted #wildfires check sagaftrafoundation disaster relief fund le,0
rt alex verbeek horses right scared fire precisely brave mare knew run back bl,0
rt lizzyratner decades california investor owned utility pg e put profits public safety time put utility b,0
rt w w global alez #usa #horse hailed hero ran back treacherous situation save fellow #ho,0
rt epochtimes today top news house approves #resolution trump impeachment procedures devinnunes investigation trump c,0
rt iaffnewsdesk california members work around clock contain #wildfires https co fdcei q iq #iaff https co r tnehmqpy,0
interesting review progress #bc response #wildfires far question remains whet https co jegnzobcpa,0
rt tweeterdumb note everyone hugging #guns save #guns save #climatecrisis #wildfires #floods #earthq,0
latest pg e news fires started last week caused pg e sfgate #pge #pgearson #pgeshutdown #pgecrimes https co lseoiz gp,0
#sagaftra member impacted #wildfires check sagaftrafoundation disaster relief fund https co nwrgrh b,0
massive #wildfires rage across #southerncalifornia https co flspcp cd via youtube #santaanawinds #santaana https co e mdx xjbj,0
hundreds koalas presumed dead devastating wildfire tore habitat #wildfires https co lqlfviwfw,0
rt lizzyratner decades california investor owned utility pg e put profits public safety time put utility b,0
rt alex verbeek horses right scared fire precisely brave mare knew run back bl,0
rt alex verbeek horses right scared fire precisely brave mare knew run back bl,0
rt alex verbeek horses right scared fire precisely brave mare knew run back bl,0
rt terrence str video residents forced evacuate canyon country california #tickfire quickly grew size #wildfires,0
rt zahraniabidi reuters god taking revenge form america burning americans cities #wildfires usa air war fighter,0
rt alex verbeek horses right scared fire precisely brave mare knew run back bl,0
rt roseanndemoro need sensanders win obama houses yet #california controlled #democrats,0
#wildfires burning right california https co furt ils https co ltns,0
note everyone hugging #guns save #guns save #climatecrisis #wildfires #floods https co ppsyzmxvgc,0
physorg space massive #wildfires hit southern #brazil #pantanal,0
oh #wildfires #family https co hrph pf k,0
thank first responders keeping us families safe #easyfire #gettyfire #lafires #wildfires https co xto uw rll,0
rt worldanimalnews deadly #wildfires continue rage throughout #california beautiful moment captured #easyfire whe,0
rt wskywatch accuweather admit ongoing aerosol spraying weather manipulation programs causing drought,0
evacuation warnings lake county lifted https co u fbxuzy x lakecountyca cityoflakeport #evacuation https co gyd blqnuo,0
hard capture vastness devastation cariboo #wildfires sd cc https co oojrjmo nl,0
rt wskywatch #wildfires #california threaten #reaganlibrary evacuations underway officials acknowledge th,0
rt carasantamaria california fires show unprepared climate change #cafires #wildfires #climatecrisis #climatec,0
rt evankirstel harrowing intensity #gettyfire #losangeles #californiafires #californiawildfire #wildfires https co ldeh,0
believe time treat fires affect communities #publichealth challenge become fo https co uckcbrchho,0
rt carasantamaria california fires show unprepared climate change #cafires #wildfires #climatecrisis #climatec,0
rt carasantamaria california fires show unprepared climate change #cafires #wildfires #climatecrisis #climatec,0
rt carasantamaria california fires show unprepared climate change #cafires #wildfires #climatecrisis #climatec,0
california fires show unprepared climate change #cafires #wildfires #climatecrisis https co tex ddeju,0
#californiafires assembly member jim wood represents #sonoma area #california asking donations https co gdwhjfjnho,0
rt cmf globalrisk dozens fires spread overnight cities tijuana rosarito tecate baja california xico #tij,0
hearts go fellow californians affected ongoing wildfires wish heroic https co xcrssgkyxc,0
continue monitor conditions please prepare outrages could last longer hours example https co fh ubozwx,0
rt ethoslifestyle climate change #climatecrisis made #california dangerous live many things californ,0
rt ladailynews almost #socaledison customers power turned wednesday winds picked customer,0
rt evankirstel harrowing intensity #gettyfire #losangeles #californiafires #californiawildfire #wildfires https co ldeh,0
rt rampasthma health wildfires climate change new white paper citrisnews #banataoinstitute uc ciee examines solutio,0
northern #california #wildfires #publicsafety #powershutoff affected needed #philanthropy https co l gezeqi,0
#wildfires continue burn throughout southern california forcing many people evacuate homes even https co ohkdjiu gq,0
rt roseanndemoro need sensanders win obama houses yet #california controlled #democrats,0
rt w w global #barranqueiro #brasil #endangeredspecies #maranh oriver region #cameratraphd already pressure #wildfir,0
california fights fires slave labor #california #wildfires https co fuxb g zo,0
five hundred goats save ronald reagan library #wildfires https co shkezxauo,0
rt evankirstel harrowing intensity #gettyfire #losangeles #californiafires #californiawildfire #wildfires https co ldeh,0
rt vikingairltd #california #wildfires causing devastation ground crews #aircraft types including #canadair #cl,0
#california fires baja california left many homes reduced ashes san diegans rallying https co wzauexa ts,0
rt wxdude cold air way general outlook november join jacquijerastv weatherchannel today pm easter,0
rt atornetta mlb astros nationals #game thanks helping impacted recent #wildfires #cawildfires redcross https co z,0
rt alex verbeek horses right scared fire precisely brave mare knew run back bl,0
rt roseanndemoro need sensanders win obama houses yet #california controlled #democrats,0
rt evankirstel harrowing intensity #gettyfire #losangeles #californiafires #californiawildfire #wildfires https co ldeh,0
rt sagaftrafound activated disaster relief fund sagaftra members affected california #wildfires,0
rt roseanndemoro need sensanders win obama houses yet #california controlled #democrats,0
rt cbcthenational video national nickpurdoncbc talks residents around california simi valley prepare flee fast,0
rt evankirstel harrowing intensity #gettyfire #losangeles #californiafires #californiawildfire #wildfires https co ldeh,0
rt alex verbeek horses right scared fire precisely brave mare knew run back bl,0
rt evankirstel harrowing intensity #gettyfire #losangeles #californiafires #californiawildfire #wildfires https co ldeh,0
